Date,Rating,User,Review
"September 2, 2019",1,Sullen Sadie," Awful, awful app. Needs some serious fixes."
"October 11, 2019",2,Chris Kotze, It doesnt want to launch on my device I have an samsung tablet
"July 23, 2019",3,Dean Tucker," No chromecast, even dreary old TVNZ app has chromecast on livestream!!"
"August 19, 2019",1,Terrence Manaena, you can't chromecast live t.v on this app quite disappointing.
"May 28, 2019",1,Todd Crooks, worst app ever keeps crashing when watching live TV!!!
"July 2, 2019",1,Karleen Singh, worst app ever it never opens for me even if im sitting right next to modem and this is the only app that has my shows on it
"July 15, 2019",1,Gareth Terry," buggy, glitchy, loaded with terrible ads"
"August 12, 2019",3,Shiv Maneyapanda, live tv cast option is not working.
"July 9, 2019",1,simon beals, shuts down everytime I try and live stream to my chrome cast
"August 4, 2019",1,Naomi Russell, No capability to Chromecast live TV. Stink.
"August 19, 2019",1,Kirstie Trolove, crashes when trying to cast live tv
"August 31, 2019",1,Bobby Mihov, Freezes when you cast live programs to tv
"June 10, 2019",1,Angel, Seriously STILL HAVEN'T sorted out live chromecast..... Gez thx but I'll be back when you sort it out.... Free view in the room now....
"August 22, 2019",1,505z 123, Wont even open says... tap to try again???
"June 3, 2019",1,rangi harry, froze a lot and would restart on episodes
"July 13, 2019",1,Mike Wilson, does not cast the edge TV etc with chromecast
"September 9, 2019",5,Madison Holgate, This is an amazing app! Choice for watching my favourite shows! Xx
"August 4, 2019",3,Donna Tito, My Phone Device Care said put this app to sleep lol 😂 3☆ for programs & movies. 0☆ for Live Stream via Chromecast 😥
"August 12, 2019",3,Anita Puohotaua," I really want to be able to use 3now with chromecast, let's the app down"
"July 1, 2019",2,Rose alie, casting live TV doesn't work 😥
"September 28, 2019",2,nzclub nzclub," They don't this app on smart tvs!! Are you kidding? Why not?? TVNZ has one, mediaworks step up come on"
"June 12, 2019",3,jake Marris, please make this app available for gaming console's like TVNZ on demand has
"June 15, 2019",1,Ayman Milhem, Horrible app! Hangs the phone every time!
"September 20, 2019",4,David Hislop, This is clearly a top-level app 🙂!
"September 21, 2019",1,Sam," Poorly designed app and does not allow casting, this is 2019 Mediaworks, get with the times! Far too many ads also. Mediaworks should take the TVNZ app as an example and see how well that's designed. Very disappointed and will not be using this app further until these issues are resolved/improved on...Full ReviewPoorly designed app and does not allow casting, this is 2019 Mediaworks, get with the times! Far too many ads also. Mediaworks should take the TVNZ app as an example and see how well that's designed. Very disappointed and will not be using this app further until these issues are resolved/improved on."
"October 28, 2019",2,Samantha Roderique, at the moment when i watch an episode of anything anywhere from about 10 minutes in it will go back to the beginning... very annoying 9 months later still doing it... Just deleted app as don't watch anymore due to loading problems
"August 29, 2019",1,Kate Sutherland," If I miss 6pm News live,.. I can't watch it until the next day. It only offers you last nights episode. So what good is the app. You should be able to watch any episode at anytime. Once 6pm News live has finished at 7pm... it should be available to watch straight afterwards. Otherwise what goods the...Full ReviewIf I miss 6pm News live,.. I can't watch it until the next day. It only offers you last nights episode. So what good is the app. You should be able to watch any episode at anytime. Once 6pm News live has finished at 7pm... it should be available to watch straight afterwards. Otherwise what goods the app?"
"October 6, 2019",1,ghriaNZ," Lags 24/7 with streaming no matter speed and strength of internet. Way too many ads in between shows and they cant be skipped. If you rewind even just a little , you have to watch the ads all over again. I would rather miss a season of my fave shows than use this app"
"July 25, 2019",1,A W, amount of ads are ridiculous
"August 11, 2019",3,Tom van der Burgh, when will this app allow casting live broadcasts it will then be worthy of 5 star rating.
"June 17, 2019",1,danella aqllen," cant cast live tv so one star. maby ask tvnz for some tips,, your loosing out on alot of viewers."
"September 13, 2019",1,Cameron Burmeister," Worked well for the first video, very quickly went down hill to the point it wouldn't even allow me to get past the login screen, very frustrating, I expected better!"
"July 14, 2019",2,mike hygemann, wont allow me to cast. frustrating as fk
"July 20, 2019",1,Sarah Murphy, IfI could give this app a 0 I would. Please just get on smart tvs so I don't have to use this on my tablet!
"July 22, 2019",1,Hana Edwards, can't get live TV to work!
"July 3, 2019",1,Mattybrowne," rubbish doesnt work force stop dont bother downloading, see all the reviews."
"June 17, 2019",1,alannah ashton-schwab," It's great to be living in 2019 with a streaming service that lacks basic chromecasting functionality, or the ability to run for more than a moment without crashing. Absolutely rubbish app, what a joke."
"September 12, 2019",4,Dean F Brunell, Perfect on my Galaxy Tablet.
"May 24, 2019",1,Ananda Roberts," why does this app now say ""tap to retry"" and screen doesn't move?? I've tried uninstalling and reninstalling and clearing data and cache and still nothing...??? when it was working perfectly fine before so annoying"
"July 30, 2019",1,David Mills, gave up trying to set things up so I could watch tv ive missed. you really try to make it more complicated and then I would have an excuse to throw my tablet out the window. sorry but you have joined an ever growing number of organisations who seem to think everyone is hooked on facebook or have pas...Full Reviewgave up trying to set things up so I could watch tv ive missed. you really try to make it more complicated and then I would have an excuse to throw my tablet out the window. sorry but you have joined an ever growing number of organisations who seem to think everyone is hooked on facebook or have passed computer science 101. some of the older generation are forced into having computers etc but really struggle with them as they keep updating an we cant figure them out. I wont even bother to rate
"December 12, 2018",1,Hana Irwin," Want to watch your show with minimal ads? Then this is NOT the app for you. Accidentally closed your app by bumping a button ? Boom. 5 ads. Just watched 5 ads 12 seconds ago ? Doesn't matter. Boom. 5 ads. Trying to do something else with your show playing in the background? Too bad, any time an ad c...Full ReviewWant to watch your show with minimal ads? Then this is NOT the app for you. Accidentally closed your app by bumping a button ? Boom. 5 ads. Just watched 5 ads 12 seconds ago ? Doesn't matter. Boom. 5 ads. Trying to do something else with your show playing in the background? Too bad, any time an ad comes up you have to stop whatever else you're doing and watch for the entire ad break or it just stops playing. I got this app having been led to believe there would be fewer ads than just watching my show on TV but I've spent more time watching ads than watching my show. Not user friendly. Not a good alternative to watching on TV and comes across as nothing but another way to pull in money. I'll be finding somewhere else to watch my shows."
