Date,Rating,User,Review
"May 21, 2019",5,Angela Kraay, really happy with Vodafone nz. landing at auckland airport with dual Sim phone and not wanting to use roam... the first thing we saw going through duty free was Vodafone with personnel to assist. I walked out of the airport with a working fully charged Sim. Thanks Vodafone for taking the hassle out ...Full Reviewreally happy with Vodafone nz. landing at auckland airport with dual Sim phone and not wanting to use roam... the first thing we saw going through duty free was Vodafone with personnel to assist. I walked out of the airport with a working fully charged Sim. Thanks Vodafone for taking the hassle out of overseas roaming. steps ahead. well done
"July 4, 2019",1,Nico van der Merwe, Vodafone After service sucks. 9 different people on one call and got cut off after 52 minutes waiting again to be assisted. Do not recommend app or provider.
"August 29, 2019",1,Mireka Ngaau," It's been weeks since I was able to use this app. It lags on me, it doesn't go past the log in page. Please fix this."
"September 3, 2019",5,kaleina Jones, I do not give vodafone any rights to use my photos details or any other of my personal infomation nor videos or voice messages for any purposes what so ever
"September 24, 2019",1,H v H," Does not work on Samsung Galaxy S9 using Android 9 with security patches of june 2019. Starts up, asks for credentials and hangs on the red Welcome screen."
"September 19, 2019",1,Tracey Solomon, It never even works.
"October 22, 2019",1,Jeremy Potter, Full off lies scams and tricks to take ya money. Ya get a bit sick off vodafone wanting to update upgrade the app all the time at our expence.
"October 24, 2019",1,Tom Bertenshaw, You made me use 20MB of data just to check how much data I have left...
"July 27, 2019",4,Beat-Rush- Unique, good but a little slow
"October 11, 2018",2,A Google user," When I first installed it, I was told it doesn't use data. It uses data. In fact, sometimes it *only* works on data. I'll be connected to my home internet, everything will be working fine, but it refuses to open. This is particularly annoying as seeing as when I run out of data, if I want to know ho...Full ReviewWhen I first installed it, I was told it doesn't use data. It uses data. In fact, sometimes it *only* works on data. I'll be connected to my home internet, everything will be working fine, but it refuses to open. This is particularly annoying as seeing as when I run out of data, if I want to know how many mins or txts I have, i can't check. Fix it."
"October 26, 2019",3,Josephine Himiona," Cool app, took a while to register"
"December 1, 2018",2,Donna Connoll, This app has not been working for two weeks no despite uninstalling and reinstalling or even rebooting phone. I have phoned for assistance twice in this time and have been advised they are having technical issues. Each time I have been advised to wait a few days and try again. Get this app up and ru...Full ReviewThis app has not been working for two weeks no despite uninstalling and reinstalling or even rebooting phone. I have phoned for assistance twice in this time and have been advised they are having technical issues. Each time I have been advised to wait a few days and try again. Get this app up and running Vodafone! It is absolutely ridiculous that you can't get things up and running in two weeks (and counting!)!!😡
"October 16, 2019",2,Alice M, Always has issues
"October 4, 2018",3,A Google user," This is frustrating. So many times it is not available. When I do log in then the information is not always available. Also to pay a bill you have to enter the account details in, don't get that when I have just signed in. Also I can't seem to top up my Wi-Fi broadband unless I am in the Wi-Fi area,...Full ReviewThis is frustrating. So many times it is not available. When I do log in then the information is not always available. Also to pay a bill you have to enter the account details in, don't get that when I have just signed in. Also I can't seem to top up my Wi-Fi broadband unless I am in the Wi-Fi area, that doesn't work for me sometimes because it is in a house that I rent."
"October 12, 2018",1,Calum Dykes," I was forced to update my app, because the older (better) version is no longer supported. I can't register my card details, I can't make one off payments or set up automatic ones, I can't pay my bill, I can't even see any of my account or plan details, and my account is days away from being shut off...Full ReviewI was forced to update my app, because the older (better) version is no longer supported. I can't register my card details, I can't make one off payments or set up automatic ones, I can't pay my bill, I can't even see any of my account or plan details, and my account is days away from being shut off completely. I've been a loyal vodafone customer for as long as I've had a mobile phone, but I'm really at my wit's end with these stupid, unnecessary updates and perpetual, incessant marketing aimed directly at your current customers."
"June 15, 2019",1,Avinash Kaur, unable to login:(
"September 13, 2019",2,Lupa Arts, Have to constantly reinstal it. At least once a month or it stops working.
"January 30, 2019",1,Scott Miller, terrible experience. been with Vodafone now since I was about 10 and I'm 25 now .Can honestly say I don't feel as if I've benefited from being with them. the app sucks . you login then it logs you out and says your pass word is wrong so you reset it 5 times and still doesn't work . will be signing u...Full Reviewterrible experience. been with Vodafone now since I was about 10 and I'm 25 now .Can honestly say I don't feel as if I've benefited from being with them. the app sucks . you login then it logs you out and says your pass word is wrong so you reset it 5 times and still doesn't work . will be signing up to spark as I've heard nothing but great things with good deals and free spotify . Vodafone has nothing to offer me .
"May 1, 2019",1,Jo-Siana Pitman," you can't even buy texting add-ons, and the app interface is hard to figure out. it also will only let you top up with $10 or $20, even if I only need to buy a data addon that only costs about $5 or so. not only that, but when i topped up my phone with $20, from the time it took me to top up and the...Full Reviewyou can't even buy texting add-ons, and the app interface is hard to figure out. it also will only let you top up with $10 or $20, even if I only need to buy a data addon that only costs about $5 or so. not only that, but when i topped up my phone with $20, from the time it took me to top up and then go and purchase the top up with the $20 credit, they'd deducted $2 worth of data so I couldn't buy the $20 top up ?? that's a whole rip off; the Australian version of this app is much easier to use."
"February 9, 2019",1,craig jones," there's nothing like going to the app to make sure there's enough data on your phone so vodaphone dosnt drain your account on casual data (that you can,t turn off )just to find that the app has to update again which means another 30 min call to vodaphone once it updates to fix it . it didn't work la...Full Reviewthere's nothing like going to the app to make sure there's enough data on your phone so vodaphone dosnt drain your account on casual data (that you can,t turn off )just to find that the app has to update again which means another 30 min call to vodaphone once it updates to fix it . it didn't work last time . but this one is ......let's hope it doesn't get updated for a while ."
