Date,Rating,User,Review
"August 21, 2017",5,Laura Kolker," I was looking for a game with a lot of leveling, some interesting decision making required, that didn't require my constant attention, and for the grinding not to be in the form of combat. Perfect!"
"August 9, 2017",5,jhay zee," Very educational. Only problem is, the daily prize. You could only get it with real money :-("
"August 20, 2017",4,Allison Welborn," Love this game, would rate 5 stars all around if the video rewards didn't crash the game. I have to restart it to produce more pollen, etc.."
"August 15, 2017",3,Mary Richen, Bought $11 dollars worth of flutterbucks. Only for it to reset right after. I want either my money back or the flutterbucks I paid for. Please do fix this.
"August 6, 2017",3,Alexnandra Caroon, I love the game butt i have an account but sadly it will not let me in it please help
"August 7, 2017",5,Pukwudgie Halfblood, What a cute and gentle game. Wish it was easier to get flowers for the incubator though. Other than that it's a great game. I love collecting all the butterflies.
"August 27, 2017",3,Janice Stephanus, Too many bugs with updated version
"August 4, 2017",1,Amy Jones, Black screen. Doesn't load.
"September 4, 2017",5,Stephanie Searls," Fluttering is a really relaxing, fun,and great game to play! If you download this game, you won't be disappointed!"
"September 8, 2017",4,Kenzi Carroll, Adore this game but I prefer their Starlight (flutter) game more.
"August 15, 2017",4,lily lily," Cute game, I've been playing it for years and I'm still not bored."
"July 28, 2017",5,Angie Taylor-Farris, Love this game!! It's educational and actually fun! So glad I downloaded it!
"August 23, 2017",5,A Google user, I started playing to help a friend with gifting and I love playing!
"August 9, 2017",5,Maria Gacha Cookies :3, My grandma started playing it and then I tried it. I loved it ever since
"August 12, 2017",5,Lisa Sams, I want to be connected to my old account please
"August 19, 2017",5,Angela Burkhead, I love butterflies so this game is great .
"August 17, 2017",5,M Russell, This game is adorable! I absolutely love it!
"October 9, 2017",5,Seth Corbett-Davies, Great game 10/10 would play again.
"August 5, 2017",5,Michael Steuermann, I love it so much!
"August 15, 2017",3,Alysha Haines, Very addicting
"August 4, 2017",5,A Google user, Fun no money needed
"August 1, 2017",5,Angela Standiford, The best game ever
"August 8, 2017",5,LeeAnn Martinez, I love it
"August 31, 2017",5,Mariam Singh, So cute!
"August 10, 2017",5,Brittney Ethier, Love it.relaxing
"August 5, 2017",5,Yvette Hackney, Love the graphics!!!
"August 4, 2017",5,Renea B, Pretty and fun.
"August 23, 2017",5,Mike Willard, Very engaging.
"August 22, 2017",5,Hailstormseid 97, Fun and educational
"August 20, 2017",5,The Galaxy Boy, Cute butterflies
"August 16, 2017",5,Bluerose Spann, Awesome game
"August 1, 2017",5,A Google user, Butterfly
"August 6, 2017",5,A Google user, Love it
"July 16, 2017",3,Catherine McGlynn," I loved playing this game, but lately it hasn't been saving, so I'll open the app only to find out i've lost a great deal of progress. This happens even when I bring the app up after having it minimized. It's incredibly frustrating and it's made it very hard for me to enjoy playing this game anymore...Full ReviewI loved playing this game, but lately it hasn't been saving, so I'll open the app only to find out i've lost a great deal of progress. This happens even when I bring the app up after having it minimized. It's incredibly frustrating and it's made it very hard for me to enjoy playing this game anymore. If this bug was fixed, I would definitely rate the game five stars."
"July 7, 2017",5,Erica Jones," I love the game. Takes time to really start up a butterfly forest. But I think its worth it. Resembles how actual butterflies could be bred or at least it seems based on that. I don't know if this is really how it is in real life. Not invluding the toad, owl, and other creatures of course. But who k...Full ReviewI love the game. Takes time to really start up a butterfly forest. But I think its worth it. Resembles how actual butterflies could be bred or at least it seems based on that. I don't know if this is really how it is in real life. Not invluding the toad, owl, and other creatures of course. But who knows maybe certain butterflies are attracted to certain flowers. And I know I've definitely seen funny looking and different mesmerizing colored, sized, and shaped caterpillars and butterflies in real life."
"July 10, 2017",1,Amy Kinz," I loved this game for the longest time, but for whatever reason I can no longer open it. It freezes on the very first scene."
"July 17, 2017",4,Bulbasaur Madness, Its a really fun game and very addictive but one thing I really wish you improve on is reducing the hatch time for all the butterflies. If it wasn't for that this would have been a 5 star
"July 7, 2017",1,Tasha Willis, Waste of time! At first it was fun and pretty graphics. It now glitches every single time I open the game. DELETING IT!
"July 2, 2017",5,Nyssa Adams, A very dangerous game.  I used to have friends and hobbies. Now all I do is raise butterflies. Ten out of ten would flip-flap again.
"July 24, 2017",2,Keri Coldiron, The snail won't play videos so I can't earn flutterbucks so what's the point now? I'VE already spent money and each time the game crashed so I had to contact support to get what I paid for. There are glitches that need to be fixed so I'm not rating any higher.
"July 15, 2017",1,Princess Yong," In the middle of an event, all a sudden, Flutter is unable to open now, I just want to complete the butterflies set before the event end."
"July 7, 2017",3,A Google user," Since latest update, game is not working properly again. This happens every time it gets updated..."
"July 15, 2017",5,A Google user, Its very cute and fun. I get excited over new species.
"July 16, 2017",5,Karen Aguirre, I love the game but now it is saying there is an error loading.  I don't quite understand why it's doing fhaf
"June 30, 2017",3,Jennifer Hart, I don't know what is wrong with this game.... It won't allow me to enter my Facebook account....
"July 20, 2017",5,Stephanie Watson," Amazing! I love how you combine education and fun! I have a question though... Could you make an app similar to this, but with hummingbirds? If you can, thank you!"
"July 13, 2017",3,Oliver Griffin, The graphics got messed up and it's confusing and quite unplayable.
"July 18, 2017",3,Maimoona Khan, What is wrong with the game???? As soon as it starts there is this loading sigb on screen and it is just stuck qt that state :-/
"July 16, 2017",5,Courtney Sinclair, LOVE this game but when I opened it today all th graphics are messed up and you can barley play. Fix and I will rate higher.
"July 4, 2017",5,Julie DeSalva," Lots of fun, and so pretty! I wish I could simply have a game account, rather than needing a Facebook account (which I don't and never will)."
"July 26, 2017",5,Havoks Angel, I really love the butterflies maybe one day they'll make a game like this with hummingbirds
"October 14, 2017",5,Shelly Taylor," Beautiful game that never gets boring. It is easy and fun, very possible to play without spending much, if any, real money."
"July 7, 2017",5,lily house, I love this game it's really fun but I don't like how long you have to wait for the eggs to hatch.
"July 13, 2017",5,Michele Perez, I hate that I have to have facebook to play!
"July 27, 2017",5,Its GalaxyWolf, All the butter flys are so cute and the sounds are so calm i love it i think its my favorite game 💘 🎮
"July 10, 2017",5,Shoelace uwu, I love this game its so addicting and the graphics are stunning
"July 17, 2017",4,Elese Weaver," It is a relaxing game, it does take a bit too long to hatch the new butterflies though."
"June 30, 2017",2,Diane Judson, Game will not open with new android update
"July 20, 2017",5,Caden Dunn, Maybe you should make a beetle game if you do I will rate on five stars
"July 27, 2017",4,Katya Hewitt, It's so much fun seeing all the kinds of butterflies
"August 13, 2017",5,Sapna Choudhary, I like this game
"July 14, 2017",5,Bames Pabla," Fun game. Relaxing to watch the butterflies. Great facts, too."
